location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20241116T1700,3.2602453
20241116T1800,3.0402455
20241116T1900,2.7702456
20241116T2000,2.5402455
20241116T2100,2.4502454
20241116T2200,2.3802454
20241116T2300,2.3702455
20241117T0000,2.4602454
20241117T0100,2.2502456
20241117T0200,2.0502453
20241117T0300,2.1302454
20241117T0400,2.4902453
20241117T0500,2.6802454
20241117T0600,3.1302452
20241117T0700,3.2802453
20241117T0800,4.420245
20241117T0900,6.0302453
20241117T1000,6.8502455
20241117T1100,7.960245
20241117T1200,8.890245
20241117T1300,9.3102455
20241117T1400,9.150246
20241117T1500,8.770246
20241117T1600,8.380245
20241117T1700,8.160246
20241117T1800,7.920245
20241117T1900,7.710245
20241117T2000,7.4902453
20241117T2100,7.4502454
20241117T2200,7.250245
20241117T2300,6.8302455
20241118T0000,6.5802455
20241118T0100,6.6202455
20241118T0200,6.6402454
20241118T0300,6.690245
20241118T0400,6.750245
20241118T0500,6.8202453
20241118T0600,6.650245
20241118T0700,6.4702454
20241118T0800,7.0802455
20241118T0900,7.8702455
20241118T1000,8.620245
20241118T1100,9.020246
20241118T1200,9.440246
20241118T1300,9.620245
20241118T1400,9.640245
20241118T1500,9.520246
20241118T1600,9.280245
20241118T1700,9.050245
20241118T1800,8.880245
20241118T1900,8.720245
20241118T2000,8.550245
20241118T2100,8.590245
20241118T2200,8.860246
20241118T2300,8.920245
20241119T0000,8.770246
20241119T0100,8.8102455
20241119T0200,8.8102455
20241119T0300,8.890245
20241119T0400,8.860246
20241119T0500,8.890245
20241119T0600,8.980246
20241119T0700,9.070246
20241119T0800,9.260245
20241119T0900,9.800245
20241119T1000,10.280245
20241119T1100,10.730246
20241119T1200,11.020246
20241119T1300,11.190246
20241119T1400,11.270246
20241119T1500,11.190246
20241119T1600,10.990245
20241119T1700,11.270246
20241119T1800,11.450245
20241119T1900,11.240245
20241119T2000,11.180245
20241119T2100,10.990245
20241119T2200,9.870245
20241119T2300,8.450246
20241120T0000,6.3202453
20241120T0100,6.0102453
20241120T0200,6.230245
20241120T0300,6.0802455
20241120T0400,5.210245
20241120T0500,4.420245
20241120T0600,3.9402456
20241120T0700,3.4702454
20241120T0800,3.7502456
20241120T0900,4.5502453
20241120T1000,5.040245
20241120T1100,5.8302455
20241120T1200,6.1802454
20241120T1300,6.210245
20241120T1400,6.0702453
20241120T1500,5.420245
20241120T1600,3.6202455
20241120T1700,3.5902452
20241120T1800,3.0902452
20241120T1900,2.6902456
20241120T2000,2.4102454
20241120T2100,2.1902454
20241120T2200,2.2202454
20241120T2300,2.2402453
20241121T0000,2.2802453
20241121T0100,2.2902455
20241121T0200,2.3402452
20241121T0300,1.9402454
20241121T0400,1.7602454
20241121T0500,1.3702455
20241121T0600,0.9802454
20241121T0700,0.9602454
20241121T0800,1.4702454
20241121T0900,2.2302454
20241121T1000,2.7402453
20241121T1100,3.1002455
20241121T1200,3.2502456
20241121T1300,2.8802452
20241121T1400,1.9402454
20241121T1500,1.1902454
20241121T1600,0.77024543
20241121T1700,0.4902454
20241121T1800,0.41024542
20241121T1900,0.41024542
20241121T2000,0.35024542
20241121T2100,0.2502454
20241121T2200,0.22024539
20241121T2300,0.20024541
20241122T0000,0.100245416
20241122T0100,-0.0697546
20241122T0200,-0.49975455
20241122T0300,-1.2497545
20241122T0400,-1.4197546
20241122T0500,-1.7597545
20241122T0600,-2.0297546
20241122T0700,-2.5997548
20241122T0800,-2.2197547
20241122T0900,-1.3297546
20241122T1000,-0.5997546
20241122T1100,-0.10975462
20241122T1200,0.1502454
20241122T1300,0.5502454
20241122T1400,0.7802454
20241122T1500,1.0402454
20241122T1600,1.0902455
20241122T1700,1.1902454
20241122T1800,1.5902454
20241122T1900,1.8302454
20241122T2000,2.0402455
20241122T2100,2.1002455
20241122T2200,2.3702455
20241122T2300,2.4802454
20241123T0000,2.4902453
20241123T0100,2.2802453
20241123T0200,1.9702454
20241123T0300,1.6002454
20241123T0400,0.77024543
20241123T0500,-0.05975461
20241123T0600,-1.0997546
20241123T0700,-2.2697544
20241123T0800,-1.3997546
20241123T0900,0.2902454
20241123T1000,1.3502455
20241123T1100,2.4902453
20241123T1200,3.2502456
20241123T1300,3.5202456
20241123T1400,3.1702452
20241123T1500,2.5402455
20241123T1600,1.8802454
20241123T1700,1.4602454
20241123T1800,1.5702454
20241123T1900,1.6902454
20241123T2000,1.8802454
20241123T2100,2.3302455
20241123T2200,3.6002455
20241123T2300,4.0702453
20241124T0000,4.7002454
20241124T0100,5.3702455
20241124T0200,6.020245
20241124T0300,6.3202453
20241124T0400,6.3702455
20241124T0500,6.0602455
20241124T0600,6.290245
20241124T0700,6.0702453
20241124T0800,6.8002453
20241124T0900,8.570246
20241124T1000,11.320246
20241124T1100,12.760245
20241124T1200,13.550245
20241124T1300,14.190246
20241124T1400,13.940246
20241124T1500,11.990245
20241124T1600,9.330245
20241124T1700,8.0602455
20241124T1800,6.9102454
20241124T1900,6.710245
20241124T2000,6.3002453
20241124T2100,5.5302453
20241124T2200,5.020245
20241124T2300,5.0502453
20241125T0000,4.6002455
20241125T0100,4.670245
20241125T0200,4.6802454
20241125T0300,5.0802455
20241125T0400,5.0802455
20241125T0500,4.6802454
20241125T0600,4.4702454
20241125T0700,4.690245
20241125T0800,5.7602453
20241125T0900,7.7602453
20241125T1000,10.130245
20241125T1100,12.750245
20241125T1200,14.250245
20241125T1300,14.910245
20241125T1400,14.760245
20241125T1500,13.520246
20241125T1600,12.490245
20241125T1700,11.820246
20241125T1800,11.200245
20241125T1900,11.010245
20241125T2000,11.150246
20241125T2100,10.860246
20241125T2200,10.500245
20241125T2300,10.550245
20241126T0000,10.680245
20241126T0100,10.590245
20241126T0200,10.210245
20241126T0300,9.740245
20241126T0400,9.500245
20241126T0500,9.020246
20241126T0600,8.490246
20241126T0700,8.130245
20241126T0800,8.880245
20241126T0900,9.740245
20241126T1000,10.680245
20241126T1100,11.200245
20241126T1200,11.660245
20241126T1300,11.820246
20241126T1400,11.760245
20241126T1500,11.640245
20241126T1600,10.740245
20241126T1700,8.530246
20241126T1800,7.7002454
20241126T1900,6.9102454
20241126T2000,6.400245
20241126T2100,6.230245
20241126T2200,5.7402453
20241126T2300,5.500245
20241127T0000,5.2402453
20241127T0100,4.9702454
20241127T0200,4.690245
20241127T0300,4.3402452
20241127T0400,3.9002452
20241127T0500,4.0202456
20241127T0600,4.2702456
20241127T0700,4.130245
20241127T0800,4.5102453
20241127T0900,6.0902452
20241127T1000,8.230246
20241127T1100,9.710245
20241127T1200,10.820246
20241127T1300,11.400246
20241127T1400,11.510245
20241127T1500,10.760245
20241127T1600,9.690246
20241127T1700,9.750245
20241127T1800,9.8102455
20241127T1900,10.360246
20241127T2000,10.780245
20241127T2100,10.950245
20241127T2200,11.000245
20241127T2300,11.010245
20241128T0000,10.850245
20241128T0100,10.850245
20241128T0200,10.960245
20241128T0300,11.010245
20241128T0400,10.940246
20241128T0500,10.8102455
20241128T0600,10.350245
20241128T0700,9.950245
20241128T0800,9.410245
20241128T0900,8.500245
20241128T1000,8.080246
20241128T1100,7.980245
20241128T1200,8.180245
20241128T1300,8.3102455
20241128T1400,8.190246
20241128T1500,7.170245
20241128T1600,5.380245
20241128T1700,4.0302453
20241128T1800,3.1502452
20241128T1900,2.3802454
20241128T2000,2.1602454
20241128T2100,1.5602454
20241128T2200,0.1802454
20241128T2300,-0.40975457
20241129T0000,-0.64975464
20241129T0100,-0.61975455
20241129T0200,-0.9397546
20241129T0300,-1.0497546
20241129T0400,-0.9197546
20241129T0500,-1.1397547
20241129T0600,-1.2097546
20241129T0700,-1.1297545
20241129T0800,-0.3797546
20241129T0900,1.0402454
20241129T1000,2.6402454
20241129T1100,3.9902453
20241129T1200,5.0802455
20241129T1300,5.7002454
20241129T1400,5.6802454
20241129T1500,4.130245
20241129T1600,1.6302454
20241129T1700,1.1302454
20241129T1800,1.1202455
20241129T1900,0.97024536
20241129T2000,0.6102454
20241129T2100,-0.07975459
20241129T2200,0.7402454
20241129T2300,0.5102454
20241130T0000,0.010245383
20241130T0100,-0.3897546
20241130T0200,-0.49975455
20241130T0300,-0.5897546
20241130T0400,-1.0897546
20241130T0500,-1.1397547
20241130T0600,-1.2797546
20241130T0700,-1.5297545
20241130T0800,-0.9597546
20241130T0900,0.1802454
20241130T1000,1.2102454
20241130T1100,2.3402452
20241130T1200,3.2102456
20241130T1300,3.8102455
20241130T1400,4.0702453
20241130T1500,4.0002456
20241130T1600,3.1702452
20241130T1700,2.1602454
20241130T1800,-0.05975461
20241130T1900,-0.09975457
20241130T2000,-0.49975455
20241130T2100,-0.8297546
20241130T2200,-1.6197547
20241130T2300,-1.8597547
20241201T0000,-1.9197546
20241201T0100,-2.0497546
20241201T0200,-2.3997545
20241201T0300,-2.5597544
20241201T0400,-2.4197545
20241201T0500,-2.1397548
20241201T0600,-1.9797546
20241201T0700,-1.9497546
20241201T0800,-1.6697546
20241201T0900,-0.11975461
20241201T1000,1.7702454
20241201T1100,3.4602456
20241201T1200,5.020245
20241201T1300,6.3702455
20241201T1400,6.3202453
20241201T1500,4.5202456
20241201T1600,2.4802454
20241201T1700,1.8802454
20241201T1800,1.6602454
20241201T1900,2.0502453
20241201T2000,2.4002454
20241201T2100,2.9302454
20241201T2200,3.5602455
20241201T2300,3.7002454
20241202T0000,3.6702452
20241202T0100,3.5602455
20241202T0200,3.3502455
20241202T0300,3.2502456
20241202T0400,3.4902453
20241202T0500,4.1002455
20241202T0600,4.7002454
20241202T0700,5.1802454
20241202T0800,5.670245
20241202T0900,6.9902453
20241202T1000,8.170245
20241202T1100,9.120245
20241202T1200,10.0602455
20241202T1300,10.530245
20241202T1400,10.460245
20241202T1500,9.580245
20241202T1600,9.550245
20241202T1700,9.860246
20241202T1800,9.650246
20241202T1900,9.330245
20241202T2000,9.110246
20241202T2100,8.850245
20241202T2200,8.450246
20241202T2300,8.130245
20241203T0000,7.7602453
20241203T0100,7.460245
20241203T0200,7.440245
20241203T0300,7.130245
20241203T0400,6.920245
20241203T0500,6.630245
20241203T0600,6.290245
20241203T0700,6.020245
20241203T0800,6.0602455
20241203T0900,6.7602453
20241203T1000,7.5902452
20241203T1100,8.000245
20241203T1200,8.0602455
20241203T1300,8.120246
20241203T1400,7.960245
20241203T1500,7.3102455
20241203T1600,5.8102455
20241203T1700,5.0902452
20241203T1800,5.130245
20241203T1900,5.0802455
20241203T2000,4.5602455
20241203T2100,4.150245
20241203T2200,3.9902453
20241203T2300,4.0402455
20241204T0000,4.2002454
20241204T0100,4.4802456
20241204T0200,4.7202454
20241204T0300,4.7002454
20241204T0400,4.8102455
20241204T0500,4.7802453
20241204T0600,4.3102455
20241204T0700,4.3902454
20241204T0800,4.730245
20241204T0900,5.130245
20241204T1000,5.380245
20241204T1100,5.8902454
20241204T1200,6.230245
20241204T1300,6.1802454
20241204T1400,5.8702455
20241204T1500,5.3302455
20241204T1600,4.2802453
20241204T1700,3.7702456
20241204T1800,4.1902456
20241204T1900,3.6002455
20241204T2000,3.4002452
20241204T2100,2.7602453
20241204T2200,1.9902455
20241204T2300,-0.29975462
20241205T0000,-1.1097546
20241205T0100,-0.6797546
20241205T0200,-1.1097546
20241205T0300,-1.5497545
20241205T0400,-2.0597544
20241205T0500,-1.4397546
20241205T0600,-1.1497546
20241205T0700,-1.2197546
20241205T0800,-0.5897546
20241205T0900,0.5902454
20241205T1000,1.6502454
20241205T1100,2.8402452
20241205T1200,4.1002455
20241205T1300,4.7002454
20241205T1400,4.880245
20241205T1500,4.960245
20241205T1600,4.860245
20241205T1700,4.710245
20241205T1800,4.9302454
20241205T1900,5.3302455
20241205T2000,5.8102455
20241205T2100,6.3202453
20241205T2200,6.8402452
20241205T2300,7.440245
20241206T0000,8.020246
20241206T0100,8.140245
20241206T0200,9.330245
20241206T0300,10.190246
20241206T0400,10.480246
20241206T0500,9.630245
20241206T0600,9.230246
20241206T0700,8.780245
20241206T0800,8.500245
20241206T0900,8.720245
20241206T1000,8.990245
20241206T1100,9.350245
20241206T1200,9.520246
20241206T1300,9.770246
20241206T1400,9.570246
20241206T1500,8.990245
20241206T1600,8.110246
20241206T1700,7.650245
20241206T1800,7.2402453
20241206T1900,6.940245
20241206T2000,6.500245
20241206T2100,5.900245
20241206T2200,5.360245
20241206T2300,5.0302453
20241207T0000,4.770245
20241207T0100,5.1202455
20241207T0200,5.360245
20241207T0300,5.6402454
20241207T0400,5.9102454
20241207T0500,6.0602455
20241207T0600,6.1802454
20241207T0700,6.7802453
20241207T0800,6.8702455
20241207T0900,8.090245
20241207T1000,8.590245
20241207T1100,8.230246
20241207T1200,8.880245
20241207T1300,8.920245
20241207T1400,8.470245
20241207T1500,8.160246
20241207T1600,7.5602455
20241207T1700,6.9302454
20241207T1800,6.4502454
20241207T1900,6.1402454
20241207T2000,5.860245
20241207T2100,5.690245
20241207T2200,5.710245
20241207T2300,5.6002455
20241208T0000,5.3302455
20241208T0100,5.190245
20241208T0200,5.0702453
20241208T0300,4.880245
20241208T0400,4.7402453
20241208T0500,4.4502454
20241208T0600,4.2202454
20241208T0700,4.0802455
20241208T0800,4.1602454
20241208T0900,4.8002453
20241208T1000,5.3502455
20241208T1100,6.110245
20241208T1200,6.8202453
20241208T1300,6.920245
20241208T1400,6.880245
20241208T1500,6.4702454
20241208T1600,5.7602453
20241208T1700,4.9702454
20241208T1800,4.920245
20241208T1900,5.1202455
20241208T2000,4.670245
20241208T2100,4.4602456
20241208T2200,4.900245
20241208T2300,4.8202453
20241209T0000,4.8402452
20241209T0100,4.8902454
20241209T0200,4.980245
20241209T0300,4.980245
20241209T0400,5.0302453
20241209T0500,5.0902452
20241209T0600,5.170245
20241209T0700,5.0702453
20241209T0800,4.980245
20241209T0900,5.000245
20241209T1000,4.940245
20241209T1100,5.040245
20241209T1200,4.9102454
20241209T1300,4.9302454
20241209T1400,4.940245
20241209T1500,4.770245
20241209T1600,4.4402456
20241209T1700,4.400245
20241209T1800,4.3702455
20241209T1900,4.2802453
20241209T2000,4.2302456
20241209T2100,3.9702454
20241209T2200,4.1602454
20241209T2300,4.0002456
20241210T0000,3.9402456
20241210T0100,3.7602453
20241210T0200,3.6702452
20241210T0300,3.6702452
20241210T0400,3.6902456
20241210T0500,3.6602454
20241210T0600,3.7902455
20241210T0700,3.8002453
20241210T0800,3.9702454
20241210T0900,4.2502456
20241210T1000,4.5502453
20241210T1100,4.8002453
20241210T1200,5.0702453
20241210T1300,5.290245
20241210T1400,5.290245
20241210T1500,4.9502454
20241210T1600,4.710245
20241210T1700,4.6002455
20241210T1800,4.4402456
20241210T1900,4.2502456
20241210T2000,3.9702454
20241210T2100,3.6002455
20241210T2200,3.0602455
20241210T2300,3.2002454
20241211T0000,2.9302454
20241211T0100,2.9102454
20241211T0200,3.1802454
20241211T0300,3.1502452
20241211T0400,3.6702452
20241211T0500,3.6302452
20241211T0600,3.4702454
20241211T0700,3.5802455
20241211T0800,3.7302456
20241211T0900,4.0202456
20241211T1000,4.130245
20241211T1100,4.170245
20241211T1200,4.2902455
20241211T1300,4.3502455
20241211T1400,4.4702454
20241211T1500,4.2802453
20241211T1600,3.7202454
20241211T1700,3.5602455
20241211T1800,3.2902455
20241211T1900,3.2002454
20241211T2000,2.7802453
20241211T2100,2.5502453
20241211T2200,2.9602456
20241211T2300,2.6702452
20241212T0000,2.6002455
20241212T0100,2.2702456
20241212T0200,2.0402455
20241212T0300,2.2202454
20241212T0400,2.0202456
20241212T0500,2.0502453
20241212T0600,2.3302455
20241212T0700,2.2102454
20241212T0800,2.6002455
20241212T0900,2.8802452
20241212T1000,3.2202454
20241212T1100,3.4502454
20241212T1200,3.7302456
20241212T1300,3.8702455
20241212T1400,3.8902454
20241212T1500,3.0802455
20241212T1600,4.0502453
20241212T1700,3.2802453
20241212T1800,2.1102452
20241212T1900,1.1202455
20241212T2000,0.77024543
20241212T2100,0.5802454
20241212T2200,0.89024544
20241212T2300,0.5502454
20241213T0000,0.3902454
20241213T0100,0.16024542
20241213T0200,0.030245423
20241213T0300,-0.3297546
20241213T0400,-0.50975454
20241213T0500,-0.88975465
20241213T0600,-1.0197546
20241213T0700,-1.2797546
20241213T0800,-1.1297545
20241213T0900,-0.33975458
20241213T1000,1.0802454
20241213T1100,1.8702455
20241213T1200,2.8702455
20241213T1300,3.4302454
20241213T1400,3.6102452
20241213T1500,3.5702453
20241213T1600,2.7602453
20241213T1700,1.4202454
20241213T1800,0.5102454
20241213T1900,-0.5597546
20241213T2000,-0.6997546
20241213T2100,-0.8497546
20241213T2200,-0.8297546
20241213T2300,-0.6997546
20241214T0000,-0.35975462
20241214T0100,0.1202454
20241214T0200,0.20024541
20241214T0300,0.64024544
20241214T0400,0.9402454
20241214T0500,1.4302454
20241214T0600,1.7302454
20241214T0700,2.0802455
20241214T0800,2.2302454
20241214T0900,3.0702453
20241214T1000,3.8902454
20241214T1100,4.3902454
20241214T1200,4.8102455
20241214T1300,5.130245
20241214T1400,5.0802455
20241214T1500,5.0902452
20241214T1600,4.8402452
20241214T1700,4.7002454
20241214T1800,4.5402455
20241214T1900,4.4302454
20241214T2000,4.3702455
20241214T2100,4.2402453
20241214T2200,4.0802455
20241214T2300,3.8002453
20241215T0000,3.7302456
20241215T0100,3.5802455
20241215T0200,3.4802456
20241215T0300,3.3702455
20241215T0400,3.1802454
20241215T0500,3.0502453
20241215T0600,2.8302455
20241215T0700,2.6602454
20241215T0800,2.9002452
20241215T0900,3.4402456
20241215T1000,4.1002455
20241215T1100,4.710245
20241215T1200,5.040245
20241215T1300,5.0302453
20241215T1400,5.0502453
20241215T1500,4.880245
20241215T1600,4.2802453
20241215T1700,4.0302453
20241215T1800,4.0002456
20241215T1900,4.0302453
20241215T2000,3.7102456
20241215T2100,3.7102456
20241215T2200,3.5502453
20241215T2300,3.5102453
20241216T0000,3.6302452
20241216T0100,3.7902455
20241216T0200,4.0602455
20241216T0300,4.2502456
20241216T0400,4.2702456
20241216T0500,4.5202456
20241216T0600,4.710245
20241216T0700,4.5502453
20241216T0800,4.6602454
20241216T0900,6.0902452
20241216T1000,7.400245
20241216T1100,8.480246
20241216T1200,8.980246
20241216T1300,9.190246
20241216T1400,8.930245
20241216T1500,8.200246
20241216T1600,6.6602454
20241216T1700,5.5802455
20241216T1800,4.8902454
20241216T1900,4.380245
20241216T2000,3.9802456
20241216T2100,3.9102454
20241216T2200,2.8102455
20241216T2300,2.2802453
20241217T0000,2.2102454
20241217T0100,2.3202453
20241217T0200,2.4102454
20241217T0300,2.2802453
20241217T0400,2.0102453
20241217T0500,2.0402455
20241217T0600,1.9602454
20241217T0700,1.8002454
20241217T0800,1.8002454
20241217T0900,2.1902454
20241217T1000,3.7202454
20241217T1100,5.1402454
20241217T1200,6.0902452
20241217T1300,7.0302453
20241217T1400,7.0902452
20241217T1500,6.8702455
20241217T1600,5.8202453
20241217T1700,3.8002453
20241217T1800,4.0202456
20241217T1900,3.7602453
